temperature,humidity,rainfall,wind_speed,month,crop,region,state,latitude,longitude,pesticide_applications,past_disease_occurrences,disease,severity,is_diseased
23.5,78.6,19.7,19.6,8,Pepper,Jalandhar,Punjab,31.32,75.57,1,0,"Pepper,_bell___Bacterial_spot",55.7,1
29.6,77.8,10.4,12.5,3,Pepper,Jabalpur,Madhya Pradesh,23.18,79.94,2,1,"Pepper,_bell___healthy",0.0,0
19.2,67.4,4.8,4.4,1,Strawberry,Pune,Maharashtra,18.52,73.85,1,0,Strawberry___healthy,0.0,0
40.9,76.5,16.3,8.2,5,Tomato,Warangal,Telangana,17.97,79.59,3,0,Tomato___Target_Spot,75.1,1
26.0,78.0,220.0,6.4,7,Strawberry,Agra,Uttar Pradesh,27.17,78.01,3,0,Strawberry___healthy,0.0,0
27.0,80.8,78.0,11.8,9,Potato,Lucknow,Uttar Pradesh,26.85,80.94,6,2,Potato___Late_blight,52.6,1
31.4,88.1,34.0,4.0,8,Tomato,Kolkata,West Bengal,22.57,88.36,5,0,Tomato___Leaf_Mold,38.7,1
27.6,79.8,5.7,0.0,2,Strawberry,Indore,Madhya Pradesh,22.71,75.85,1,4,Strawberry___healthy,0.0,0
31.4,69.0,15.9,8.1,4,Apple,Lucknow,Uttar Pradesh,26.85,80.94,4,0,Apple___Cedar_apple_rust,52.5,1
23.1,75.1,3.2,2.2,3,Blueberry,Varanasi,Uttar Pradesh,25.31,82.97,3,0,Blueberry___healthy,0.0,0
14.8,89.6,128.7,1.2,7,Tomato,Shimla,Himachal Pradesh,31.1,77.17,7,1,Tomato___Bacterial_spot,30.2,1
28.4,78.4,128.1,7.9,7,Tomato,Bangalore,Karnataka,12.97,77.59,5,1,Tomato___Late_blight,80.0,1
25.6,71.0,7.3,12.4,3,Orange,Agra,Uttar Pradesh,27.17,78.01,2,1,Orange___Haunglongbing_(Citrus_greening),89.7,1
28.4,83.6,127.0,7.4,7,Strawberry,Pune,Maharashtra,18.52,73.85,1,0,Strawberry___Leaf_scorch,63.7,1
22.9,75.4,126.4,9.1,8,Orange,Mysore,Karnataka,12.29,76.64,5,3,Orange___Haunglongbing_(Citrus_greening),80.0,1
17.9,69.8,4.3,16.1,1,Strawberry,Agra,Uttar Pradesh,27.17,78.01,2,0,Strawberry___healthy,0.0,0
26.4,88.7,82.3,8.6,9,Squash,Coimbatore,Tamil Nadu,11.01,76.96,1,1,Squash___Powdery_mildew,27.8,1
30.0,91.6,35.6,0.9,9,Tomato,Gaya,Bihar,24.79,84.99,2,1,Tomato___Late_blight,77.1,1
27.5,65.0,14.6,4.4,5,Cherry,Amritsar,Punjab,31.63,74.87,0,0,Cherry_(including_sour)___Powdery_mildew,34.9,1
24.1,58.0,5.2,7.0,4,Peach,Jalandhar,Punjab,31.32,75.57,0,3,Peach___healthy,0.0,0
18.3,57.2,2.9,10.7,2,Blueberry,Amritsar,Punjab,31.63,74.87,2,1,Blueberry___healthy,0.0,0
31.7,90.0,127.5,12.2,7,Corn,Chennai,Tamil Nadu,13.08,80.27,4,2,Corn_(maize)___Common_rust_,62.0,1
38.9,64.5,19.2,6.1,4,Strawberry,Nagpur,Maharashtra,21.14,79.08,0,2,Strawberry___Leaf_scorch,47.1,1
30.7,65.3,89.5,11.4,7,Strawberry,Jaipur,Rajasthan,26.91,75.79,0,1,Strawberry___Leaf_scorch,60.3,1
38.6,85.6,11.5,6.2,5,Tomato,Gaya,Bihar,24.79,84.99,0,0,Tomato___Early_blight,53.3,1
15.5,67.1,4.2,5.7,2,Blueberry,Jalandhar,Punjab,31.32,75.57,1,1,Blueberry___healthy,0.0,0
46.5,60.5,11.1,10.7,5,Tomato,Hyderabad,Telangana,17.38,78.47,1,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,79.6,1
8.0,93.0,27.4,10.3,10,Grape,Shimla,Himachal Pradesh,31.1,77.17,0,2,Grape___Esca_(Black_Measles),77.1,1
28.7,61.8,8.2,11.0,12,Strawberry,Nagpur,Maharashtra,21.14,79.08,5,5,Strawberry___healthy,0.0,0
22.3,74.3,93.2,4.9,7,Peach,Pune,Maharashtra,18.52,73.85,0,1,Peach___healthy,0.0,0
25.2,66.6,5.9,13.8,12,Cherry,Solapur,Maharashtra,17.66,75.9,0,5,Cherry_(including_sour)___healthy,0.0,0
30.5,67.6,92.6,9.9,6,Corn,Jodhpur,Rajasthan,26.29,73.01,4,1,Corn_(maize)___Northern_Leaf_Blight,58.5,1
28.7,72.8,9.8,13.1,3,Wheat,Patna,Bihar,25.59,85.13,0,0,Wheat___Leaf_rust,80.7,1
18.4,74.7,3.8,4.7,1,Strawberry,Mysore,Karnataka,12.29,76.64,1,1,Strawberry___healthy,0.0,0
33.7,77.0,42.2,8.2,9,Squash,Warangal,Telangana,17.97,79.59,2,3,Squash___Powdery_mildew,52.8,1
18.5,80.5,176.5,5.2,8,Corn,Bhopal,Madhya Pradesh,23.25,77.41,5,4,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,49.4,1
28.3,83.5,30.6,1.3,10,Tomato,Patna,Bihar,25.59,85.13,4,3,Tomato___Leaf_Mold,31.8,1
18.7,78.1,10.7,6.7,11,Potato,Ranchi,Jharkhand,23.34,85.31,3,4,Potato___Late_blight,88.0,1
33.3,64.6,35.5,8.2,10,Potato,Jodhpur,Rajasthan,26.29,73.01,0,0,Potato___Late_blight,80.6,1
33.0,70.6,11.0,4.7,3,Apple,Varanasi,Uttar Pradesh,25.31,82.97,1,2,Apple___Apple_scab,52.3,1
20.6,73.1,139.6,9.0,7,Grape,Jalandhar,Punjab,31.32,75.57,4,3,Grape___Esca_(Black_Measles),61.1,1
25.5,77.2,3.8,9.4,12,Wheat,Hyderabad,Telangana,17.38,78.47,5,0,Wheat___Leaf_rust,66.0,1
28.8,78.9,7.0,1.7,3,Peach,Warangal,Telangana,17.97,79.59,1,1,Peach___healthy,0.0,0
18.2,70.0,3.5,7.3,12,Strawberry,Pune,Maharashtra,18.52,73.85,2,1,Strawberry___healthy,0.0,0
31.3,69.3,10.6,3.9,3,Squash,Ahmedabad,Gujarat,23.02,72.57,3,2,Squash___Powdery_mildew,37.1,1
29.9,81.7,93.6,11.0,6,Corn,Patna,Bihar,25.59,85.13,3,3,Corn_(maize)___Common_rust_,55.8,1
16.0,95.7,79.0,0.0,6,Corn,Dharamsala,Himachal Pradesh,32.21,76.32,1,5,Corn_(maize)___Northern_Leaf_Blight,81.0,1
28.6,75.2,67.6,5.6,6,Tomato,Amritsar,Punjab,31.63,74.87,7,4,Tomato___Bacterial_spot,37.4,1
21.4,82.0,89.2,4.8,7,Strawberry,Mysore,Karnataka,12.29,76.64,0,0,Strawberry___Leaf_scorch,48.2,1
37.6,77.6,12.9,8.2,5,Tomato,Surat,Gujarat,21.17,72.83,1,1,Tomato___Spider_mites Two-spotted_spider_mite,48.9,1
30.3,85.0,132.6,13.4,7,Corn,Chennai,Tamil Nadu,13.08,80.27,1,2,Corn_(maize)___Common_rust_,61.5,1
28.8,70.5,35.7,3.1,10,Wheat,Nagpur,Maharashtra,21.14,79.08,3,0,Wheat___Leaf_rust,58.3,1
24.0,74.7,8.0,4.7,3,Potato,Nashik,Maharashtra,19.99,73.79,5,4,Potato___Late_blight,80.0,1
22.8,73.0,11.6,5.6,3,Tomato,Bhopal,Madhya Pradesh,23.25,77.41,2,1,Tomato___Early_blight,57.6,1
21.2,72.0,13.0,11.9,11,Cherry,Nashik,Maharashtra,19.99,73.79,0,0,Cherry_(including_sour)___healthy,0.0,0
30.1,77.3,103.5,12.0,9,Peach,Ahmedabad,Gujarat,23.02,72.57,3,2,Peach___healthy,0.0,0
25.2,76.3,5.6,7.4,3,Peach,Nashik,Maharashtra,19.99,73.79,1,4,Peach___healthy,0.0,0
22.2,89.5,9.1,6.1,11,Tomato,Coimbatore,Tamil Nadu,11.01,76.96,2,0,Tomato___Spider_mites Two-spotted_spider_mite,45.4,1
32.6,50.5,41.4,9.9,9,Tomato,Jodhpur,Rajasthan,26.29,73.01,6,0,Tomato___Target_Spot,38.4,1
17.1,67.4,4.8,6.7,12,Soybean,Agra,Uttar Pradesh,27.17,78.01,1,3,Soybean___healthy,0.0,0
27.2,78.0,6.7,5.7,12,Strawberry,Akola,Maharashtra,20.7,77.0,5,3,Strawberry___healthy,0.0,0
32.1,85.7,98.2,3.7,6,Tomato,Surat,Gujarat,21.17,72.83,1,4,Tomato___Septoria_leaf_spot,38.0,1
26.0,63.4,38.0,2.1,10,Pepper,Solapur,Maharashtra,17.66,75.9,4,0,"Pepper,_bell___Bacterial_spot",49.3,1
29.7,65.0,17.4,6.7,4,Tomato,Jalandhar,Punjab,31.32,75.57,3,4,Tomato___Early_blight,66.3,1
16.4,74.5,6.8,0.9,12,Soybean,Coimbatore,Tamil Nadu,11.01,76.96,9,1,Soybean___healthy,0.0,0
11.2,94.8,175.0,7.4,7,Grape,Dharamsala,Himachal Pradesh,32.21,76.32,3,5,Grape___Esca_(Black_Measles),76.7,1
33.6,76.0,8.8,8.9,4,Corn,Nagpur,Maharashtra,21.14,79.08,1,0,Corn_(maize)___healthy,0.0,0
18.7,73.0,91.8,4.9,7,Corn,Jalandhar,Punjab,31.32,75.57,5,0,Corn_(maize)___Northern_Leaf_Blight,54.2,1
28.1,80.2,125.3,10.4,7,Tomato,Warangal,Telangana,17.97,79.59,4,1,Tomato___Bacterial_spot,56.0,1
27.2,92.9,104.3,7.9,8,Corn,Burdwan,West Bengal,23.23,87.85,1,1,Corn_(maize)___Northern_Leaf_Blight,65.0,1
23.3,78.0,6.2,4.4,12,Cherry,Pune,Maharashtra,18.52,73.85,1,2,Cherry_(including_sour)___healthy,0.0,0
36.9,76.8,11.5,8.7,5,Grape,Pune,Maharashtra,18.52,73.85,1,0,Grape___Esca_(Black_Measles),75.1,1
27.8,73.0,5.8,6.7,2,Blueberry,Akola,Maharashtra,20.7,77.0,1,4,Blueberry___healthy,0.0,0
31.9,93.0,86.0,8.3,9,Tomato,Nashik,Maharashtra,19.99,73.79,1,2,Tomato___Bacterial_spot,48.5,1
23.9,62.7,44.8,3.9,9,Cherry,Jaipur,Rajasthan,26.91,75.79,0,0,Cherry_(including_sour)___Powdery_mildew,34.9,1
25.7,75.1,22.0,6.3,10,Tomato,Patna,Bihar,25.59,85.13,6,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,62.6,1
20.9,79.4,69.3,3.7,9,Peach,Mysore,Karnataka,12.29,76.64,2,0,Peach___healthy,0.0,0
37.5,70.2,17.7,7.3,5,Tomato,Varanasi,Uttar Pradesh,25.31,82.97,2,0,Tomato___Target_Spot,43.8,1
21.6,72.4,85.0,9.5,9,Raspberry,Jalandhar,Punjab,31.32,75.57,3,0,Raspberry___healthy,0.0,0
29.4,77.3,66.2,13.8,9,Soybean,Hyderabad,Telangana,17.38,78.47,0,0,Soybean___healthy,0.0,0
31.0,78.6,71.2,11.2,6,Tomato,Hyderabad,Telangana,17.38,78.47,2,2,Tomato___Late_blight,92.0,1
29.5,80.5,147.2,10.7,7,Tomato,Indore,Madhya Pradesh,22.71,75.85,1,0,Tomato___Early_blight,50.0,1
17.2,69.4,7.6,11.0,1,Tomato,Ludhiana,Punjab,30.9,75.85,2,1,Tomato___healthy,0.0,0
22.7,77.9,4.1,6.9,2,Grape,Mysore,Karnataka,12.29,76.64,4,4,Grape___Esca_(Black_Measles),81.5,1
30.7,81.0,9.1,9.2,11,Tomato,Surat,Gujarat,21.17,72.83,6,3,Tomato___Tomato_Yellow_Leaf_Curl_Virus,52.6,1
22.7,59.5,38.5,7.1,10,Peach,Jodhpur,Rajasthan,26.29,73.01,3,1,Peach___healthy,0.0,0
22.9,64.8,2.4,6.0,2,Potato,Jalandhar,Punjab,31.32,75.57,8,5,Potato___Late_blight,62.2,1
12.3,85.6,189.4,10.4,8,Grape,Dharamsala,Himachal Pradesh,32.21,76.32,5,0,Grape___Esca_(Black_Measles),54.6,1
27.5,66.6,5.2,6.2,11,Blueberry,Agra,Uttar Pradesh,27.17,78.01,0,0,Blueberry___healthy,0.0,0
31.2,90.1,9.9,6.9,11,Tomato,Kolkata,West Bengal,22.57,88.36,8,3,Tomato___Late_blight,61.4,1
24.6,61.3,18.3,11.3,10,Tomato,Jodhpur,Rajasthan,26.29,73.01,2,4,Tomato___Tomato_mosaic_virus,82.4,1
23.3,62.0,12.0,10.0,11,Tomato,Jaipur,Rajasthan,26.91,75.79,2,2,Tomato___Tomato_mosaic_virus,77.0,1
25.9,72.7,7.5,1.0,3,Strawberry,Ludhiana,Punjab,30.9,75.85,2,0,Strawberry___Leaf_scorch,22.5,1
19.7,77.1,91.9,10.5,8,Tomato,Ranchi,Jharkhand,23.34,85.31,6,0,Tomato___Bacterial_spot,45.6,1
23.0,69.7,6.1,8.3,3,Apple,Amritsar,Punjab,31.63,74.87,3,0,Apple___Apple_scab,55.9,1
25.4,65.9,7.9,0.0,4,Grape,Jalandhar,Punjab,31.32,75.57,6,0,Grape___Black_rot,64.0,1
35.7,68.3,66.5,4.6,9,Corn,Aurangabad,Maharashtra,19.87,75.34,6,0,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,47.9,1
40.4,63.8,23.2,8.2,5,Apple,Solapur,Maharashtra,17.66,75.9,4,2,Apple___Black_rot,64.5,1
27.3,68.7,23.4,13.6,10,Apple,Aurangabad,Maharashtra,19.87,75.34,3,2,Apple___healthy,0.0,0
21.0,64.4,80.0,3.6,9,Soybean,Amritsar,Punjab,31.63,74.87,9,1,Soybean___healthy,0.0,0
26.2,84.3,123.7,9.4,7,Cherry,Jabalpur,Madhya Pradesh,23.18,79.94,5,2,Cherry_(including_sour)___Powdery_mildew,30.2,1
17.6,94.7,63.4,6.0,9,Squash,Dharamsala,Himachal Pradesh,32.21,76.32,3,0,Squash___Powdery_mildew,42.0,1
23.9,79.5,80.2,8.5,7,Potato,Solapur,Maharashtra,17.66,75.9,2,1,Potato___healthy,0.0,0
43.8,80.5,14.3,11.3,5,Tomato,Surat,Gujarat,21.17,72.83,1,2,Tomato___Tomato_Yellow_Leaf_Curl_Virus,82.9,1
24.3,83.5,97.0,5.2,8,Pepper,Coimbatore,Tamil Nadu,11.01,76.96,5,0,"Pepper,_bell___Bacterial_spot",49.0,1
34.0,69.5,92.5,3.0,9,Cherry,Ahmedabad,Gujarat,23.02,72.57,3,1,Cherry_(including_sour)___Powdery_mildew,36.3,1
31.9,81.1,116.2,6.6,9,Tomato,Agra,Uttar Pradesh,27.17,78.01,4,0,Tomato___Late_blight,76.5,1
23.9,64.8,68.3,10.2,9,Corn,Jalandhar,Punjab,31.32,75.57,1,0,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,70.4,1
20.9,87.2,4.6,1.7,11,Orange,Patna,Bihar,25.59,85.13,0,0,Orange___Haunglongbing_(Citrus_greening),100.0,1
25.5,81.3,101.4,13.1,8,Grape,Nashik,Maharashtra,19.99,73.79,2,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),54.2,1
15.4,84.9,76.9,10.1,6,Pepper,Dharamsala,Himachal Pradesh,32.21,76.32,1,0,"Pepper,_bell___Bacterial_spot",77.9,1
16.6,79.0,5.0,10.2,1,Blueberry,Patna,Bihar,25.59,85.13,3,0,Blueberry___healthy,0.0,0
25.4,72.7,6.4,14.5,11,Squash,Hyderabad,Telangana,17.38,78.47,4,4,Squash___Powdery_mildew,39.0,1
33.2,78.6,12.7,2.1,5,Soybean,Mysore,Karnataka,12.29,76.64,2,1,Soybean___healthy,0.0,0
26.4,77.5,27.7,4.1,10,Wheat,Jaipur,Rajasthan,26.91,75.79,1,2,Wheat___Leaf_rust,73.0,1
27.5,53.8,34.4,4.8,10,Tomato,Jodhpur,Rajasthan,26.29,73.01,3,1,Tomato___healthy,0.0,0
20.1,75.4,5.9,6.3,12,Apple,Warangal,Telangana,17.97,79.59,3,1,Apple___Cedar_apple_rust,34.7,1
29.1,85.5,79.3,9.3,6,Tomato,Varanasi,Uttar Pradesh,25.31,82.97,7,0,Tomato___Early_blight,48.3,1
26.7,61.4,33.8,0.0,10,Soybean,Solapur,Maharashtra,17.66,75.9,2,5,Soybean___healthy,0.0,0
20.5,81.2,10.3,5.3,5,Peach,Dharamsala,Himachal Pradesh,32.21,76.32,7,0,Peach___Bacterial_spot,39.2,1
26.5,64.9,14.1,3.2,5,Blueberry,Jalandhar,Punjab,31.32,75.57,0,0,Blueberry___healthy,0.0,0
29.5,85.7,87.2,9.9,8,Orange,Patna,Bihar,25.59,85.13,3,1,Orange___Haunglongbing_(Citrus_greening),77.3,1
22.5,71.6,15.7,6.5,11,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,2,2,Tomato___Tomato_Yellow_Leaf_Curl_Virus,69.1,1
30.6,67.3,58.3,0.0,9,Corn,Ahmedabad,Gujarat,23.02,72.57,9,2,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,55.6,1
27.6,76.0,48.9,11.5,8,Corn,Agra,Uttar Pradesh,27.17,78.01,2,1,Corn_(maize)___healthy,0.0,0
29.7,76.7,139.4,6.3,7,Tomato,Jaipur,Rajasthan,26.91,75.79,5,0,Tomato___Early_blight,62.6,1
27.5,77.0,6.0,6.5,3,Tomato,Nagpur,Maharashtra,21.14,79.08,1,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,78.9,1
23.7,72.4,34.1,10.9,10,Corn,Jalandhar,Punjab,31.32,75.57,2,1,Corn_(maize)___Northern_Leaf_Blight,64.3,1
31.9,75.6,7.3,1.6,3,Apple,Surat,Gujarat,21.17,72.83,1,5,Apple___Cedar_apple_rust,44.7,1
30.5,73.4,8.0,17.1,5,Potato,Ranchi,Jharkhand,23.34,85.31,6,1,Potato___Late_blight,65.4,1
27.9,73.3,99.9,6.8,6,Corn,Agra,Uttar Pradesh,27.17,78.01,1,1,Corn_(maize)___Northern_Leaf_Blight,63.6,1
24.1,67.1,6.0,4.6,4,Tomato,Jalandhar,Punjab,31.32,75.57,1,2,Tomato___Early_blight,50.8,1
35.5,61.4,70.8,10.2,6,Tomato,Jodhpur,Rajasthan,26.29,73.01,9,0,Tomato___Late_blight,63.2,1
22.2,66.5,103.5,17.3,8,Potato,Jalandhar,Punjab,31.32,75.57,3,1,Potato___Late_blight,82.6,1
34.8,77.5,14.9,10.7,5,Grape,Ranchi,Jharkhand,23.34,85.31,2,1,Grape___Esca_(Black_Measles),83.5,1
18.8,70.8,13.3,9.4,11,Cherry,Agra,Uttar Pradesh,27.17,78.01,4,0,Cherry_(including_sour)___healthy,0.0,0
31.9,85.2,83.6,13.4,6,Potato,Surat,Gujarat,21.17,72.83,5,1,Potato___Early_blight,38.8,1
2.7,82.5,8.7,5.3,11,Tomato,Dharamsala,Himachal Pradesh,32.21,76.32,6,0,Tomato___Early_blight,59.5,1
26.8,55.3,25.0,8.1,10,Grape,Jaipur,Rajasthan,26.91,75.79,0,0,Grape___healthy,0.0,0
40.3,42.5,8.5,0.6,4,Peach,Jodhpur,Rajasthan,26.29,73.01,0,4,Peach___Bacterial_spot,64.9,1
33.5,68.1,13.7,0.9,5,Squash,Ahmedabad,Gujarat,23.02,72.57,1,2,Squash___Powdery_mildew,47.7,1
22.2,62.3,4.3,12.8,1,Potato,Jaipur,Rajasthan,26.91,75.79,1,1,Potato___healthy,0.0,0
33.8,78.9,74.5,8.4,6,Tomato,Gaya,Bihar,24.79,84.99,3,1,Tomato___Early_blight,48.7,1
31.9,70.5,20.0,14.3,5,Apple,Ranchi,Jharkhand,23.34,85.31,0,1,Apple___Black_rot,77.9,1
22.0,69.9,6.0,5.9,1,Tomato,Solapur,Maharashtra,17.66,75.9,5,2,Tomato___Target_Spot,43.9,1
26.3,82.6,80.7,12.1,9,Tomato,Agra,Uttar Pradesh,27.17,78.01,3,2,Tomato___Late_blight,73.4,1
29.7,76.8,48.2,7.8,6,Apple,Agra,Uttar Pradesh,27.17,78.01,2,0,Apple___Apple_scab,58.7,1
23.6,64.6,22.6,0.0,10,Grape,Agra,Uttar Pradesh,27.17,78.01,8,1,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),53.2,1
36.0,67.8,17.4,14.0,5,Tomato,Jalandhar,Punjab,31.32,75.57,1,5,Tomato___Septoria_leaf_spot,41.7,1
33.8,71.0,129.1,11.7,6,Corn,Solapur,Maharashtra,17.66,75.9,2,0,Corn_(maize)___Northern_Leaf_Blight,68.5,1
26.9,78.7,65.3,5.2,9,Cherry,Mysore,Karnataka,12.29,76.64,1,2,Cherry_(including_sour)___healthy,0.0,0
33.2,78.9,11.1,7.4,4,Grape,Indore,Madhya Pradesh,22.71,75.85,2,3,Grape___Black_rot,62.5,1
21.7,80.7,5.1,10.6,1,Potato,Pune,Maharashtra,18.52,73.85,4,1,Potato___Early_blight,54.5,1
21.9,75.4,3.8,4.2,1,Peach,Ahmedabad,Gujarat,23.02,72.57,1,2,Peach___healthy,0.0,0
15.6,62.8,104.4,9.9,8,Strawberry,Amritsar,Punjab,31.63,74.87,7,3,Strawberry___healthy,0.0,0
20.1,65.2,9.3,6.1,11,Pepper,Solapur,Maharashtra,17.66,75.9,2,1,"Pepper,_bell___healthy",0.0,0
22.1,74.0,6.8,7.1,1,Cherry,Nagpur,Maharashtra,21.14,79.08,4,4,Cherry_(including_sour)___healthy,0.0,0
21.9,69.1,155.2,1.9,7,Peach,Jalandhar,Punjab,31.32,75.57,2,5,Peach___healthy,0.0,0
31.9,82.2,69.7,4.7,9,Corn,Varanasi,Uttar Pradesh,25.31,82.97,1,0,Corn_(maize)___Common_rust_,62.8,1
25.9,63.0,7.8,9.9,3,Tomato,Solapur,Maharashtra,17.66,75.9,2,0,Tomato___Target_Spot,71.8,1
28.2,73.9,39.1,9.7,10,Tomato,Pune,Maharashtra,18.52,73.85,4,1,Tomato___healthy,0.0,0
35.2,66.3,14.3,7.8,4,Apple,Indore,Madhya Pradesh,22.71,75.85,0,0,Apple___Cedar_apple_rust,37.6,1
15.5,73.0,9.2,9.2,3,Grape,Shimla,Himachal Pradesh,31.1,77.17,1,2,Grape___healthy,0.0,0
30.8,61.7,56.0,9.1,6,Tomato,Jaipur,Rajasthan,26.91,75.79,2,0,Tomato___Early_blight,62.9,1
21.5,79.2,9.4,2.7,5,Tomato,Shimla,Himachal Pradesh,31.1,77.17,7,0,Tomato___Septoria_leaf_spot,34.7,1
35.6,67.0,8.6,13.4,4,Tomato,Warangal,Telangana,17.97,79.59,1,0,Tomato___Tomato_mosaic_virus,67.6,1
34.6,76.9,22.2,0.2,5,Apple,Akola,Maharashtra,20.7,77.0,1,2,Apple___Apple_scab,59.8,1
26.4,78.1,49.0,11.5,8,Tomato,Nagpur,Maharashtra,21.14,79.08,2,0,Tomato___Septoria_leaf_spot,65.9,1
17.5,76.5,118.6,6.2,8,Pepper,Amritsar,Punjab,31.63,74.87,1,3,"Pepper,_bell___healthy",0.0,0
21.0,77.4,34.2,7.5,10,Soybean,Lucknow,Uttar Pradesh,26.85,80.94,6,2,Soybean___healthy,0.0,0
21.7,83.3,158.1,5.8,7,Tomato,Mysore,Karnataka,12.29,76.64,1,3,Tomato___Late_blight,96.0,1
21.9,77.0,10.4,4.6,11,Pepper,Nashik,Maharashtra,19.99,73.79,6,3,"Pepper,_bell___Bacterial_spot",35.1,1
24.0,72.7,7.1,14.1,3,Raspberry,Ludhiana,Punjab,30.9,75.85,3,1,Raspberry___healthy,0.0,0
26.4,73.1,6.8,0.0,3,Potato,Gaya,Bihar,24.79,84.99,4,2,Potato___healthy,0.0,0
16.3,72.0,5.1,8.0,2,Orange,Ludhiana,Punjab,30.9,75.85,4,1,Orange___Haunglongbing_(Citrus_greening),84.0,1
25.4,70.1,4.9,13.5,1,Corn,Solapur,Maharashtra,17.66,75.9,5,0,Corn_(maize)___healthy,0.0,0
21.2,69.0,50.7,4.7,9,Cherry,Ludhiana,Punjab,30.9,75.85,2,1,Cherry_(including_sour)___Powdery_mildew,40.9,1
24.1,71.4,8.4,9.6,2,Potato,Agra,Uttar Pradesh,27.17,78.01,2,3,Potato___healthy,0.0,0
27.1,81.5,34.9,0.0,10,Tomato,Warangal,Telangana,17.97,79.59,3,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,55.7,1
21.7,79.1,19.7,11.7,10,Raspberry,Patna,Bihar,25.59,85.13,0,0,Raspberry___healthy,0.0,0
33.2,61.9,54.5,3.5,9,Tomato,Jodhpur,Rajasthan,26.29,73.01,5,0,Tomato___Septoria_leaf_spot,53.3,1
30.6,72.2,9.7,12.0,3,Tomato,Bangalore,Karnataka,12.97,77.59,3,4,Tomato___Tomato_mosaic_virus,70.1,1
19.5,75.0,146.9,5.9,8,Strawberry,Ludhiana,Punjab,30.9,75.85,3,2,Strawberry___healthy,0.0,0
21.7,73.6,108.1,5.2,6,Tomato,Mysore,Karnataka,12.29,76.64,6,5,Tomato___Tomato_Yellow_Leaf_Curl_Virus,56.8,1
20.6,88.1,8.9,4.6,4,Squash,Dharamsala,Himachal Pradesh,32.21,76.32,0,2,Squash___Powdery_mildew,51.0,1
25.9,76.0,167.1,6.4,8,Grape,Mysore,Karnataka,12.29,76.64,4,3,Grape___Black_rot,70.5,1
31.7,64.0,6.5,18.1,3,Tomato,Solapur,Maharashtra,17.66,75.9,5,2,Tomato___Septoria_leaf_spot,47.7,1
27.6,72.1,7.7,6.7,3,Apple,Amravati,Maharashtra,20.93,77.75,4,3,Apple___healthy,0.0,0
21.9,71.5,4.6,4.2,3,Strawberry,Jalandhar,Punjab,31.32,75.57,0,1,Strawberry___Leaf_scorch,58.4,1
28.5,77.9,7.8,2.3,3,Tomato,Indore,Madhya Pradesh,22.71,75.85,1,2,Tomato___Spider_mites Two-spotted_spider_mite,53.2,1
31.9,63.7,12.9,9.6,4,Corn,Jalandhar,Punjab,31.32,75.57,9,1,Corn_(maize)___Northern_Leaf_Blight,47.3,1
19.4,73.1,8.7,7.8,11,Apple,Nashik,Maharashtra,19.99,73.79,9,4,Apple___healthy,0.0,0
26.6,78.8,116.3,2.6,7,Grape,Pune,Maharashtra,18.52,73.85,0,0,Grape___Esca_(Black_Measles),87.7,1
21.8,64.1,3.3,6.0,1,Tomato,Warangal,Telangana,17.97,79.59,6,0,Tomato___Tomato_mosaic_virus,64.7,1
31.4,84.0,8.4,8.7,3,Grape,Chennai,Tamil Nadu,13.08,80.27,0,0,Grape___Esca_(Black_Measles),68.7,1
16.4,76.8,4.3,13.1,12,Peach,Akola,Maharashtra,20.7,77.0,3,0,Peach___healthy,0.0,0
27.5,63.1,10.2,8.4,3,Tomato,Agra,Uttar Pradesh,27.17,78.01,6,0,Tomato___Tomato_mosaic_virus,69.8,1
30.0,76.2,35.9,8.9,9,Squash,Agra,Uttar Pradesh,27.17,78.01,2,0,Squash___Powdery_mildew,52.1,1
35.7,71.0,21.7,10.3,4,Squash,Aurangabad,Maharashtra,19.87,75.34,2,1,Squash___Powdery_mildew,38.6,1
28.6,70.2,44.2,12.2,6,Strawberry,Lucknow,Uttar Pradesh,26.85,80.94,2,0,Strawberry___healthy,0.0,0
28.3,83.2,155.7,4.6,8,Potato,Akola,Maharashtra,20.7,77.0,3,0,Potato___Late_blight,87.5,1
31.4,75.7,87.5,5.8,9,Cherry,Coimbatore,Tamil Nadu,11.01,76.96,2,5,Cherry_(including_sour)___Powdery_mildew,51.0,1
25.6,76.6,122.7,10.4,7,Raspberry,Solapur,Maharashtra,17.66,75.9,0,0,Raspberry___healthy,0.0,0
20.0,67.9,2.6,8.7,1,Tomato,Solapur,Maharashtra,17.66,75.9,2,0,Tomato___Tomato_mosaic_virus,57.9,1
25.6,76.7,6.1,8.8,3,Apple,Gaya,Bihar,24.79,84.99,1,0,Apple___Apple_scab,54.0,1
