temperature,humidity,rainfall,wind_speed,month,crop,region,state,latitude,longitude,pesticide_applications,past_disease_occurrences,leaf_wetness_hours,consecutive_wet_days,soil_moisture,night_temperature,days_since_rain,morning_dew_hours,soil_ph,nitrogen_level,growth_stage,in_high_risk_region,soil_type,ann_rainfall_mm,disease,severity,is_diseased
37.9,32.0,4.2,7.1,5,Tomato,Jaipur,Rajasthan,26.91,75.79,2,4,0.1,0,42.7,13.0,25.4,0.7,7.24,142.3,2,1,sandy,592,Tomato___Spider_mites Two-spotted_spider_mite,43.4,1
17.8,89.8,41.8,14.4,12,Apple,Shimla,Himachal Pradesh,31.1,77.17,2,0,8.3,3,65.9,1.7,3.4,8.3,6.26,119.5,3,1,red_laterite,1575,Apple___Black_rot,83.1,1
27.7,78.2,47.7,18.6,12,Orange,Akola,Maharashtra,20.7,77.0,0,0,4.8,5,59.9,6.3,10.4,2.8,6.7,86.3,2,1,black_cotton,820,Orange___Haunglongbing_(Citrus_greening),100.0,1
37.1,42.2,11.6,4.4,4,Grape,Sangli,Maharashtra,16.86,74.56,0,0,1.0,1,25.9,17.5,35.5,2.6,7.02,134.9,2,1,black_cotton,580,Grape___Esca_(Black_Measles),80.6,1
16.6,85.2,8.7,19.0,8,Corn,Solapur,Maharashtra,17.66,75.9,2,0,5.8,6,74.0,1.8,5.0,7.4,6.7,145.4,2,1,black_cotton,520,Corn_(maize)___Common_rust_,64.6,1
32.7,79.4,54.9,22.5,5,Orange,Solan,Himachal Pradesh,30.9,77.1,3,1,7.0,5,49.6,7.0,11.4,4.6,5.86,118.2,2,0,red_laterite,1106,Orange___Haunglongbing_(Citrus_greening),78.5,1
29.3,90.9,22.1,5.6,9,Tomato,Hisar,Haryana,29.15,75.72,1,1,10.5,6,68.1,11.8,5.4,8.1,6.2,148.6,3,0,alluvial,428,Tomato___Target_Spot,61.6,1
25.6,72.1,0.0,7.9,5,Tomato,Udaipur,Rajasthan,24.57,73.68,1,0,2.3,0,48.5,3.9,7.4,1.4,6.33,167.1,1,1,red_laterite,612,Tomato___Tomato_Yellow_Leaf_Curl_Virus,77.6,1
22.4,74.9,17.7,8.6,10,Tomato,Bangalore,Karnataka,12.97,77.59,0,0,8.7,3,64.7,2.9,3.5,7.2,6.8,151.5,2,0,red_laterite,948,Tomato___Septoria_leaf_spot,61.7,1
23.9,60.0,8.1,4.3,9,Pepper,Solapur,Maharashtra,17.66,75.9,1,0,5.3,1,58.8,1.2,5.6,3.5,6.7,153.4,2,0,black_cotton,520,"Pepper,_bell___healthy",0.0,0
11.3,59.5,13.4,4.8,2,Cherry,Ahmedabad,Gujarat,23.02,72.57,1,2,4.3,1,58.8,0.0,5.5,4.0,6.7,115.2,2,0,black_cotton,782,Cherry_(including_sour)___healthy,0.0,0
24.7,96.0,23.1,0.0,11,Corn,Jaipur,Rajasthan,26.91,75.79,0,3,17.2,7,84.7,6.8,2.9,9.4,6.2,124.5,3,0,sandy,592,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,54.6,1
36.1,27.9,3.6,1.7,4,Tomato,Pune,Maharashtra,18.52,73.85,1,0,2.5,0,28.0,12.6,22.4,0.4,6.2,88.7,2,1,red_laterite,722,Tomato___Spider_mites Two-spotted_spider_mite,52.5,1
34.5,83.7,12.2,15.5,12,Tomato,Kolhapur,Maharashtra,16.7,74.24,0,1,13.3,3,72.0,12.3,0.1,3.9,6.8,138.9,2,1,red_laterite,1052,Tomato___Bacterial_spot,59.0,1
15.5,90.0,45.8,14.6,3,Apple,Dharamsala,Himachal Pradesh,32.21,76.32,6,1,14.5,8,97.5,4.5,1.3,7.8,5.72,150.9,1,1,red_laterite,2542,Apple___Apple_scab,37.7,1
33.9,57.1,3.2,1.6,11,Tomato,Nagpur,Maharashtra,21.14,79.08,3,4,2.5,0,44.9,6.9,16.9,0.2,6.89,76.2,2,1,black_cotton,1025,Tomato___Spider_mites Two-spotted_spider_mite,42.2,1
23.5,69.3,10.8,8.5,8,Cherry,Amritsar,Punjab,31.63,74.87,3,4,1.6,0,49.5,13.6,9.7,4.8,6.52,125.6,2,0,alluvial,682,Cherry_(including_sour)___healthy,0.0,0
18.6,70.8,4.7,7.0,3,Cherry,Solan,Himachal Pradesh,30.9,77.1,4,3,4.9,0,35.0,4.8,6.5,2.2,6.07,143.3,2,1,red_laterite,1106,Cherry_(including_sour)___Powdery_mildew,31.3,1
15.4,79.4,29.8,15.8,4,Apple,Dharamsala,Himachal Pradesh,32.21,76.32,1,3,17.6,5,85.1,5.1,0.9,5.2,6.04,124.6,1,1,red_laterite,2542,Apple___Cedar_apple_rust,39.5,1
29.1,73.9,6.4,13.6,4,Tomato,Latur,Maharashtra,18.4,76.56,2,4,0.0,0,32.6,4.7,18.6,0.4,6.7,96.9,1,1,black_cotton,742,Tomato___Tomato_Yellow_Leaf_Curl_Virus,75.6,1
27.4,63.2,7.4,15.4,11,Tomato,Jalandhar,Punjab,31.32,75.57,1,0,1.5,1,39.8,12.3,5.3,2.5,6.2,158.3,1,1,alluvial,698,Tomato___Tomato_mosaic_virus,63.3,1
27.9,66.1,24.5,16.0,6,Orange,Bhopal,Madhya Pradesh,23.25,77.41,0,3,7.3,1,60.8,6.3,11.0,5.3,6.7,149.2,2,1,black_cotton,1146,Orange___Haunglongbing_(Citrus_greening),97.4,1
13.5,67.0,18.7,2.0,8,Blueberry,Nagpur,Maharashtra,21.14,79.08,0,2,2.1,1,49.8,5.9,7.5,3.6,6.7,78.5,2,0,black_cotton,1025,Blueberry___healthy,0.0,0
10.0,95.3,64.9,9.0,12,Potato,Kolkata,West Bengal,22.57,88.36,2,1,17.2,7,84.5,1.6,1.3,7.0,6.2,230.3,3,1,alluvial,1582,Potato___Late_blight,87.3,1
16.0,74.1,14.1,8.6,8,Corn,Ahmedabad,Gujarat,23.02,72.57,1,0,9.1,7,75.5,0.0,2.7,7.0,6.7,166.1,2,0,black_cotton,782,Corn_(maize)___Common_rust_,66.8,1
12.6,70.6,18.5,4.9,6,Potato,Visakhapatnam,Andhra Pradesh,17.68,83.21,3,2,5.8,1,49.3,0.8,8.1,4.7,6.26,148.8,2,0,red_laterite,1012,Potato___healthy,0.0,0
25.9,71.4,13.5,12.6,10,Tomato,Vijayawada,Andhra Pradesh,16.5,80.64,4,2,3.9,0,40.4,4.5,8.6,0.8,6.62,127.6,1,1,alluvial,1012,Tomato___Tomato_Yellow_Leaf_Curl_Virus,59.0,1
23.7,100.0,57.5,9.0,6,Tomato,Nagpur,Maharashtra,21.14,79.08,1,0,12.6,3,78.6,0.6,1.6,5.5,6.7,144.5,2,1,black_cotton,1025,Tomato___Bacterial_spot,68.2,1
21.2,49.4,17.2,3.2,10,Strawberry,Surat,Gujarat,21.17,72.83,2,1,4.9,0,69.6,8.9,6.7,3.9,6.2,72.6,2,0,alluvial,1168,Strawberry___healthy,0.0,0
23.5,60.8,13.1,9.9,9,Cherry,Kullu,Himachal Pradesh,31.95,77.1,1,0,2.9,1,52.5,7.7,12.3,3.2,6.78,197.7,2,1,red_laterite,1262,Cherry_(including_sour)___Powdery_mildew,39.4,1
15.2,88.8,42.7,20.2,2,Potato,Shimla,Himachal Pradesh,31.1,77.17,3,0,17.0,6,80.6,10.1,1.2,7.0,5.57,193.7,3,1,red_laterite,1575,Potato___Late_blight,84.3,1
17.5,60.1,13.7,10.4,12,Tomato,Bhopal,Madhya Pradesh,23.25,77.41,1,0,4.0,1,61.8,1.1,7.7,3.3,6.7,165.8,2,0,black_cotton,1146,Tomato___healthy,0.0,0
23.4,71.6,27.2,15.9,3,Wheat,Patna,Bihar,25.59,85.13,1,0,11.1,6,55.4,14.4,6.4,7.2,7.04,124.6,2,0,alluvial,1122,Wheat___Leaf_rust,65.7,1
23.0,81.0,16.1,3.6,8,Tomato,Bhubaneswar,Odisha,20.29,85.82,0,0,11.5,4,77.4,3.6,3.0,3.5,6.8,135.7,3,0,red_laterite,1482,Tomato___Target_Spot,42.6,1
24.4,87.5,46.1,17.7,7,Pepper,Madurai,Tamil Nadu,9.93,78.12,1,0,16.4,4,86.4,0.3,1.2,7.6,7.04,147.0,2,1,black_cotton,924,"Pepper,_bell___Bacterial_spot",59.0,1
36.9,21.5,8.1,3.1,10,Tomato,Ranchi,Jharkhand,23.34,85.31,0,2,1.2,0,29.3,9.0,35.7,0.2,6.8,82.3,2,0,red_laterite,1430,Tomato___Spider_mites Two-spotted_spider_mite,52.3,1
22.9,96.0,24.9,4.1,9,Tomato,Gwalior,Madhya Pradesh,26.22,78.18,6,0,19.7,5,82.4,8.0,1.8,6.2,6.2,245.8,3,0,alluvial,762,Tomato___Late_blight,66.5,1
16.2,91.7,30.6,11.8,9,Potato,Kullu,Himachal Pradesh,31.95,77.1,2,5,13.0,7,100.0,6.8,0.9,8.8,4.95,191.8,3,1,red_laterite,1262,Potato___Late_blight,97.7,1
28.7,56.8,7.6,6.1,12,Tomato,Solan,Himachal Pradesh,30.9,77.1,4,0,2.9,0,42.8,1.7,22.3,0.5,6.05,127.4,1,0,red_laterite,1106,Tomato___Tomato_Yellow_Leaf_Curl_Virus,59.6,1
14.1,55.0,8.1,6.6,9,Apple,Pune,Maharashtra,18.52,73.85,0,0,4.1,2,64.0,6.2,10.9,3.6,5.73,158.0,2,0,red_laterite,722,Apple___healthy,0.0,0
23.7,45.2,4.9,5.4,12,Grape,Varanasi,Uttar Pradesh,25.31,82.97,0,4,3.7,1,41.1,10.5,4.0,2.7,6.74,119.6,2,0,alluvial,1110,Grape___healthy,0.0,0
28.3,95.0,43.7,4.5,7,Corn,Kullu,Himachal Pradesh,31.95,77.1,3,4,17.9,3,71.8,12.0,0.7,8.7,6.14,97.3,2,1,red_laterite,1262,Corn_(maize)___Northern_Leaf_Blight,49.6,1
24.9,88.5,30.7,4.5,2,Grape,Indore,Madhya Pradesh,22.71,75.85,1,0,18.4,10,71.5,11.0,1.1,9.5,6.7,102.4,3,0,black_cotton,985,Grape___Black_rot,76.0,1
28.4,44.4,7.4,10.9,5,Squash,Jaipur,Rajasthan,26.91,75.79,1,2,2.4,1,35.4,12.6,18.0,1.8,6.1,127.7,2,1,sandy,592,Squash___Powdery_mildew,65.1,1
15.6,93.7,55.8,14.4,7,Grape,Dharwad,Karnataka,15.45,75.01,1,1,19.5,7,88.3,0.0,1.3,10.6,6.78,161.8,3,1,black_cotton,742,Grape___Black_rot,56.3,1
28.7,66.8,8.0,4.6,6,Squash,Jodhpur,Rajasthan,26.29,73.01,2,1,0.7,1,41.0,13.4,24.8,3.6,6.83,141.4,2,1,sandy,362,Squash___Powdery_mildew,44.6,1
11.7,61.2,9.0,3.4,7,Blueberry,Jodhpur,Rajasthan,26.29,73.01,5,0,5.0,0,57.2,0.0,10.9,2.5,5.7,147.1,2,0,sandy,362,Blueberry___healthy,0.0,0
13.5,64.8,17.7,4.4,10,Strawberry,Siliguri,West Bengal,26.72,88.43,0,2,2.7,2,52.3,0.0,6.9,4.1,6.2,78.2,2,0,alluvial,2888,Strawberry___healthy,0.0,0
22.3,64.1,0.0,13.2,3,Potato,Ludhiana,Punjab,30.9,75.85,1,2,11.3,4,72.5,4.6,11.5,4.3,6.2,95.4,2,1,alluvial,712,Potato___Early_blight,39.9,1
17.8,78.3,25.6,12.4,8,Corn,Bangalore,Karnataka,12.97,77.59,3,0,12.4,7,81.9,7.0,0.5,6.9,6.15,156.6,2,1,red_laterite,948,Corn_(maize)___Common_rust_,55.5,1
23.8,50.2,18.7,1.7,9,Peach,Amritsar,Punjab,31.63,74.87,3,4,5.3,2,63.3,12.7,5.2,3.4,6.35,184.2,2,0,alluvial,682,Peach___healthy,0.0,0
17.9,98.4,25.1,1.4,6,Tomato,Amravati,Maharashtra,20.93,77.75,2,5,16.3,3,79.2,7.7,1.0,7.3,6.7,274.9,3,1,black_cotton,788,Tomato___Late_blight,71.1,1
11.8,52.2,22.2,9.8,9,Cherry,Ranchi,Jharkhand,23.34,85.31,0,3,6.2,2,57.0,0.0,7.7,4.0,6.02,114.5,2,0,red_laterite,1430,Cherry_(including_sour)___healthy,0.0,0
22.6,53.0,10.2,10.1,7,Cherry,Chennai,Tamil Nadu,13.08,80.27,6,3,7.9,0,51.2,10.3,3.3,2.0,6.25,118.4,2,0,red_laterite,1398,Cherry_(including_sour)___healthy,0.0,0
34.6,81.2,18.3,30.1,7,Pepper,Nagpur,Maharashtra,21.14,79.08,2,0,13.9,4,77.1,10.8,2.9,4.6,6.7,159.5,2,1,black_cotton,1025,"Pepper,_bell___Bacterial_spot",56.6,1
41.1,48.2,2.6,6.2,12,Tomato,Udaipur,Rajasthan,24.57,73.68,4,3,1.5,0,35.7,16.7,43.9,0.5,6.8,117.1,2,1,red_laterite,612,Tomato___Spider_mites Two-spotted_spider_mite,38.9,1
32.4,59.5,15.1,6.7,2,Soybean,Kota,Rajasthan,25.18,75.83,0,3,3.6,1,56.5,14.6,6.3,2.9,6.97,110.9,2,0,black_cotton,680,Soybean___healthy,0.0,0
20.4,61.8,11.5,8.8,5,Corn,Aurangabad,Maharashtra,19.87,75.34,3,4,4.8,1,64.5,6.2,6.1,1.2,6.81,214.2,2,0,black_cotton,726,Corn_(maize)___healthy,0.0,0
23.1,57.5,8.9,7.1,12,Soybean,Kota,Rajasthan,25.18,75.83,2,0,4.7,0,48.5,0.0,11.6,4.8,6.74,99.9,2,0,black_cotton,680,Soybean___healthy,0.0,0
31.4,88.0,52.4,10.8,3,Orange,Kolhapur,Maharashtra,16.7,74.24,2,0,5.2,5,57.8,10.2,10.9,2.5,5.7,120.4,2,1,red_laterite,1052,Orange___Haunglongbing_(Citrus_greening),68.8,1
19.1,83.9,10.9,30.0,2,Wheat,Gwalior,Madhya Pradesh,26.22,78.18,2,0,17.3,6,71.3,11.1,2.6,11.2,6.2,161.7,2,1,alluvial,762,Wheat___Leaf_rust,71.1,1
25.7,61.2,21.6,4.5,12,Peach,Jalandhar,Punjab,31.32,75.57,1,1,7.9,1,51.4,9.3,7.8,3.3,6.38,95.5,2,0,alluvial,698,Peach___healthy,0.0,0
20.3,90.2,20.3,3.4,7,Tomato,Kolhapur,Maharashtra,16.7,74.24,2,0,6.4,4,74.7,3.8,4.4,6.1,6.8,102.1,2,1,red_laterite,1052,Tomato___Septoria_leaf_spot,46.1,1
20.7,66.4,3.8,3.6,2,Tomato,Varanasi,Uttar Pradesh,25.31,82.97,2,0,3.0,0,43.2,0.0,8.9,2.6,6.2,165.7,1,1,alluvial,1110,Tomato___Tomato_mosaic_virus,67.4,1
27.1,63.0,10.4,6.7,3,Tomato,Agra,Uttar Pradesh,27.17,78.01,5,0,6.0,1,36.0,7.5,11.5,0.2,6.26,153.1,1,1,alluvial,660,Tomato___Tomato_mosaic_virus,54.6,1
17.6,71.7,7.4,5.6,9,Strawberry,Visakhapatnam,Andhra Pradesh,17.68,83.21,1,0,4.5,2,58.6,8.1,7.1,1.5,6.32,162.2,2,0,red_laterite,1012,Strawberry___healthy,0.0,0
24.6,69.8,12.6,7.5,9,Potato,Bhopal,Madhya Pradesh,23.25,77.41,3,2,0.8,1,61.2,13.6,9.5,4.8,6.7,123.8,2,0,black_cotton,1146,Potato___healthy,0.0,0
20.0,58.8,12.0,11.0,1,Soybean,Patna,Bihar,25.59,85.13,6,5,4.9,1,56.3,3.7,9.5,3.2,6.24,130.8,2,0,alluvial,1122,Soybean___healthy,0.0,0
22.1,70.9,6.3,4.5,10,Tomato,Surat,Gujarat,21.17,72.83,0,0,5.5,1,47.5,0.0,16.5,2.6,6.28,179.3,1,1,alluvial,1168,Tomato___Tomato_Yellow_Leaf_Curl_Virus,77.5,1
25.3,62.4,5.0,5.7,10,Cherry,Latur,Maharashtra,18.4,76.56,3,0,4.9,1,63.4,16.9,10.8,4.2,6.89,112.6,2,0,black_cotton,742,Cherry_(including_sour)___healthy,0.0,0
27.1,56.2,13.9,12.6,11,Corn,Ahmedabad,Gujarat,23.02,72.57,1,0,5.9,1,64.0,10.9,7.3,4.2,6.83,181.9,2,0,black_cotton,782,Corn_(maize)___healthy,0.0,0
18.1,52.0,17.4,3.3,2,Potato,Hyderabad,Telangana,17.38,78.47,9,2,7.7,0,47.8,2.0,3.3,2.6,5.79,193.6,2,0,red_laterite,812,Potato___healthy,0.0,0
20.1,60.1,20.0,9.1,6,Potato,Dharwad,Karnataka,15.45,75.01,1,3,4.4,2,40.8,4.6,3.8,3.1,6.7,174.9,2,0,black_cotton,742,Potato___healthy,0.0,0
20.2,67.4,29.3,5.2,12,Strawberry,Aurangabad,Maharashtra,19.87,75.34,2,0,13.3,6,77.9,1.1,5.4,7.5,6.7,132.0,2,1,black_cotton,726,Strawberry___Leaf_scorch,50.6,1
22.9,59.8,10.3,3.3,5,Grape,Jalandhar,Punjab,31.32,75.57,2,1,4.6,2,43.3,5.4,5.6,2.2,6.2,171.2,2,0,alluvial,698,Grape___healthy,0.0,0
18.7,86.6,12.9,0.0,6,Grape,Akola,Maharashtra,20.7,77.0,2,0,15.8,4,65.4,0.0,3.5,8.1,6.7,120.6,2,1,black_cotton,820,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),51.2,1
24.8,72.8,30.7,5.5,10,Corn,Dharwad,Karnataka,15.45,75.01,7,1,10.1,5,81.5,5.3,1.1,8.5,6.75,106.1,2,1,black_cotton,742,Corn_(maize)___Northern_Leaf_Blight,36.5,1
28.8,64.3,8.1,8.2,4,Pepper,Bangalore,Karnataka,12.97,77.59,8,0,6.9,0,54.6,8.0,5.1,1.5,6.45,176.8,2,0,red_laterite,948,"Pepper,_bell___healthy",0.0,0
22.3,63.0,33.7,22.5,3,Apple,Solan,Himachal Pradesh,30.9,77.1,2,5,11.5,6,71.0,14.4,2.8,8.2,6.1,96.2,1,1,red_laterite,1106,Apple___Cedar_apple_rust,41.0,1
13.7,53.3,18.3,1.1,6,Peach,Bhubaneswar,Odisha,20.29,85.82,6,1,4.8,0,60.6,3.9,11.7,3.4,6.71,136.6,2,0,red_laterite,1482,Peach___healthy,0.0,0
38.0,61.1,1.8,12.5,11,Tomato,Kolhapur,Maharashtra,16.7,74.24,3,0,2.8,1,48.9,18.0,11.2,0.6,6.8,144.6,1,1,red_laterite,1052,Tomato___Tomato_Yellow_Leaf_Curl_Virus,74.8,1
14.5,99.1,81.3,0.9,5,Apple,Gaya,Bihar,24.79,84.99,1,1,11.0,6,86.4,9.2,0.7,10.8,6.2,155.1,1,0,alluvial,968,Apple___Apple_scab,59.4,1
28.7,88.8,4.1,9.9,8,Tomato,Madurai,Tamil Nadu,9.93,78.12,1,5,12.4,4,61.2,6.3,5.2,4.7,6.7,191.7,3,1,black_cotton,924,Tomato___Target_Spot,55.0,1
28.4,69.4,13.9,12.9,5,Tomato,Jaipur,Rajasthan,26.91,75.79,3,2,3.7,0,32.8,8.1,13.9,2.8,7.46,174.1,1,1,sandy,592,Tomato___Tomato_Yellow_Leaf_Curl_Virus,67.3,1
18.2,84.9,31.9,12.0,9,Apple,Solan,Himachal Pradesh,30.9,77.1,1,1,10.3,5,73.5,1.1,6.2,5.4,5.56,165.2,3,1,red_laterite,1106,Apple___Black_rot,68.7,1
20.9,53.3,23.7,8.9,12,Pepper,Patna,Bihar,25.59,85.13,2,0,2.2,0,63.1,3.9,8.0,2.5,6.56,177.1,2,0,alluvial,1122,"Pepper,_bell___healthy",0.0,0
21.3,58.5,6.0,1.9,1,Peach,Madurai,Tamil Nadu,9.93,78.12,2,3,3.6,2,53.0,7.3,8.4,1.2,6.7,171.0,2,0,black_cotton,924,Peach___healthy,0.0,0
23.1,99.7,46.1,7.8,7,Corn,Akola,Maharashtra,20.7,77.0,4,1,14.4,13,83.6,1.7,2.0,13.8,6.83,140.8,3,1,black_cotton,820,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,57.0,1
27.9,80.3,5.6,6.4,2,Strawberry,Gaya,Bihar,24.79,84.99,0,2,8.0,3,50.0,11.3,6.3,5.9,6.2,136.4,2,0,alluvial,968,Strawberry___Leaf_scorch,57.4,1
18.7,60.5,8.8,12.1,1,Tomato,Amravati,Maharashtra,20.93,77.75,1,0,4.1,0,50.4,0.3,15.6,2.1,6.78,116.1,1,1,black_cotton,788,Tomato___Tomato_mosaic_virus,72.2,1
17.3,54.9,18.4,4.5,9,Cherry,Ahmedabad,Gujarat,23.02,72.57,1,1,2.0,2,50.7,10.9,5.2,3.4,6.7,97.1,2,0,black_cotton,782,Cherry_(including_sour)___healthy,0.0,0
20.2,98.7,6.8,33.9,6,Corn,Dharwad,Karnataka,15.45,75.01,3,0,11.1,4,61.9,10.0,1.1,8.4,6.7,202.8,2,1,black_cotton,742,Corn_(maize)___Common_rust_,50.6,1
27.7,58.0,4.6,2.1,4,Squash,Latur,Maharashtra,18.4,76.56,0,0,1.8,1,28.7,10.9,10.5,3.4,6.7,164.0,2,1,black_cotton,742,Squash___Powdery_mildew,48.2,1
15.8,44.2,17.4,8.9,5,Grape,Varanasi,Uttar Pradesh,25.31,82.97,3,2,3.3,0,48.6,5.2,9.1,4.3,6.2,165.5,2,0,alluvial,1110,Grape___healthy,0.0,0
24.9,44.7,14.6,9.5,10,Squash,Latur,Maharashtra,18.4,76.56,3,0,2.7,1,26.4,10.6,14.1,1.2,6.7,190.4,2,1,black_cotton,742,Squash___Powdery_mildew,37.7,1
10.5,56.5,14.0,3.2,6,Raspberry,Hyderabad,Telangana,17.38,78.47,3,3,6.6,1,42.4,1.5,3.6,4.4,5.73,123.7,2,0,red_laterite,812,Raspberry___healthy,0.0,0
21.2,92.4,45.5,4.5,9,Tomato,Hisar,Haryana,29.15,75.72,2,1,19.2,9,87.9,13.5,1.9,6.1,6.2,176.6,3,0,alluvial,428,Tomato___Late_blight,77.0,1
15.5,68.3,9.0,8.8,3,Blueberry,Patiala,Punjab,30.33,76.39,1,0,8.7,2,44.2,0.0,10.2,1.0,6.2,74.0,2,0,alluvial,726,Blueberry___healthy,0.0,0
35.3,90.4,77.8,4.6,3,Orange,Jabalpur,Madhya Pradesh,23.18,79.94,3,0,8.4,1,68.2,14.5,7.5,5.5,6.8,109.5,2,1,red_laterite,1310,Orange___Haunglongbing_(Citrus_greening),87.4,1
18.1,58.4,7.6,1.1,5,Strawberry,Akola,Maharashtra,20.7,77.0,2,0,6.3,0,55.5,7.8,9.1,4.2,6.7,79.8,2,0,black_cotton,820,Strawberry___healthy,0.0,0
25.1,100.0,8.4,12.2,6,Grape,Visakhapatnam,Andhra Pradesh,17.68,83.21,0,0,18.1,6,89.7,12.8,2.9,7.6,6.37,96.5,3,1,red_laterite,1012,Grape___Black_rot,82.3,1
22.6,89.3,6.5,9.1,6,Strawberry,Jabalpur,Madhya Pradesh,23.18,79.94,6,2,4.5,3,58.0,7.3,3.7,6.2,5.75,162.1,2,0,red_laterite,1310,Strawberry___Leaf_scorch,19.9,1
18.6,56.5,13.7,9.5,8,Corn,Hyderabad,Telangana,17.38,78.47,4,4,5.4,2,51.7,0.0,5.1,4.7,6.23,202.7,2,0,red_laterite,812,Corn_(maize)___healthy,0.0,0
26.7,52.7,11.3,7.0,1,Pepper,Kolkata,West Bengal,22.57,88.36,0,0,2.6,1,47.0,9.3,6.9,5.0,6.2,132.5,2,0,alluvial,1582,"Pepper,_bell___healthy",0.0,0
25.9,100.0,24.2,17.2,8,Grape,Amravati,Maharashtra,20.93,77.75,1,1,15.7,7,68.8,7.0,0.9,8.0,6.7,133.7,3,1,black_cotton,788,Grape___Black_rot,65.8,1
15.0,100.0,29.3,0.0,10,Tomato,Kolkata,West Bengal,22.57,88.36,7,0,14.3,10,82.7,7.9,0.1,6.0,6.47,255.1,3,1,alluvial,1582,Tomato___Late_blight,65.7,1
20.2,66.6,6.1,4.7,8,Apple,Bhopal,Madhya Pradesh,23.25,77.41,4,2,7.9,0,62.1,4.4,11.0,3.2,6.7,121.7,2,0,black_cotton,1146,Apple___healthy,0.0,0
19.4,83.6,33.9,27.5,7,Corn,Madurai,Tamil Nadu,9.93,78.12,0,2,12.6,6,75.8,1.7,0.6,4.4,6.7,139.5,2,1,black_cotton,924,Corn_(maize)___Common_rust_,68.4,1
20.8,70.2,9.2,11.5,10,Blueberry,Latur,Maharashtra,18.4,76.56,2,0,3.7,1,44.4,13.9,10.6,2.9,6.7,82.4,2,0,black_cotton,742,Blueberry___healthy,0.0,0
12.5,55.2,19.5,11.1,7,Apple,Chennai,Tamil Nadu,13.08,80.27,2,2,3.6,0,51.9,0.0,4.1,1.7,6.26,174.6,2,0,red_laterite,1398,Apple___healthy,0.0,0
19.6,71.1,14.3,11.7,9,Apple,Kullu,Himachal Pradesh,31.95,77.1,2,5,7.8,2,64.4,1.5,5.6,3.1,5.91,100.0,3,1,red_laterite,1262,Apple___Black_rot,76.9,1
23.5,83.2,9.6,15.5,2,Grape,Mysore,Karnataka,12.29,76.64,1,0,11.6,9,79.0,5.7,1.9,11.5,5.82,182.3,3,1,red_laterite,752,Grape___Black_rot,74.5,1
16.6,91.9,9.6,10.3,7,Tomato,Ludhiana,Punjab,30.9,75.85,0,3,11.7,2,62.3,0.0,3.1,6.6,6.62,104.9,2,1,alluvial,712,Tomato___Septoria_leaf_spot,60.7,1
34.0,57.1,7.2,3.5,1,Soybean,Jaipur,Rajasthan,26.91,75.79,0,0,5.7,0,55.1,14.9,10.9,3.3,6.88,128.5,2,0,sandy,592,Soybean___healthy,0.0,0
23.8,58.6,6.9,8.7,11,Tomato,Latur,Maharashtra,18.4,76.56,0,0,1.7,0,57.6,4.7,8.4,1.3,6.7,173.4,2,0,black_cotton,742,Tomato___healthy,0.0,0
17.2,94.5,18.9,10.8,6,Grape,Solapur,Maharashtra,17.66,75.9,5,3,11.2,5,68.3,2.0,3.3,5.9,6.7,157.7,2,1,black_cotton,520,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),44.4,1
27.9,88.8,38.5,9.3,7,Corn,Patiala,Punjab,30.33,76.39,2,0,20.0,4,74.5,7.1,1.6,13.0,6.52,162.4,3,0,alluvial,726,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,64.1,1
23.2,68.2,11.4,4.8,11,Tomato,Aurangabad,Maharashtra,19.87,75.34,0,2,2.0,1,55.0,1.2,3.5,2.9,6.7,92.2,1,1,black_cotton,726,Tomato___Tomato_mosaic_virus,84.5,1
22.0,99.2,44.7,8.4,5,Apple,Kullu,Himachal Pradesh,31.95,77.1,4,2,12.9,11,96.9,17.8,0.1,10.4,5.56,158.1,1,1,red_laterite,1262,Apple___Apple_scab,43.8,1
40.2,47.2,0.0,1.6,10,Tomato,Akola,Maharashtra,20.7,77.0,2,1,1.8,0,30.7,13.8,44.2,1.2,6.92,63.7,2,1,black_cotton,820,Tomato___Spider_mites Two-spotted_spider_mite,47.5,1
21.2,70.3,22.9,3.9,1,Tomato,Amravati,Maharashtra,20.93,77.75,2,1,4.5,1,65.1,5.3,8.9,1.8,6.93,149.9,2,0,black_cotton,788,Tomato___healthy,0.0,0
23.6,59.5,3.0,9.1,5,Cherry,Varanasi,Uttar Pradesh,25.31,82.97,2,0,0.0,2,48.1,9.3,15.9,2.6,6.2,220.7,2,0,alluvial,1110,Cherry_(including_sour)___Powdery_mildew,30.3,1
13.7,69.5,22.8,10.7,8,Cherry,Sangli,Maharashtra,16.86,74.56,1,3,2.7,0,56.3,3.5,3.1,2.2,6.7,155.3,2,0,black_cotton,580,Cherry_(including_sour)___healthy,0.0,0
20.7,62.1,20.5,10.0,7,Potato,Coimbatore,Tamil Nadu,11.01,76.96,0,3,2.2,1,44.9,10.4,8.2,2.3,5.82,122.8,2,0,red_laterite,682,Potato___healthy,0.0,0
